Date/Time,Lat,Lon,base_code
9/1/2014 0:22,40.75326,-73.98104,Lyft
9/1/2014 0:22,40.73443,-73.87357,Lyft
9/1/2014 0:22,40.71028,-74.00654,Lyft
9/1/2014 0:23,40.77339,-73.86769,Lyft
9/1/2014 0:23,40.72256,-73.99315,Lyft
9/1/2014 0:24,40.76311,-73.98418,Lyft
9/1/2014 0:24,40.71431,-73.99257,Lyft
9/1/2014 0:24,40.78389,-73.94834,Lyft
9/1/2014 0:24,40.7166,-74.00512,Lyft
9/1/2014 0:25,40.74864,-73.99333,Lyft
9/1/2014 0:25,40.76897,-73.95515,Lyft
9/1/2014 0:26,40.72784,-73.99108,Lyft
9/1/2014 0:26,40.84245,-73.9259,Lyft
9/1/2014 0:28,40.72778,-73.99132,Lyft
9/1/2014 0:28,40.76712,-73.95959,Lyft
9/1/2014 0:29,40.80807,-73.96469,Lyft
9/1/2014 0:30,40.67921,-73.96718,Lyft
9/1/2014 0:30,40.74014,-73.9957,Lyft
9/1/2014 0:30,40.70469,-73.93461,Lyft
9/1/2014 0:30,40.72918,-73.9872,Lyft
9/1/2014 0:31,40.69072,-73.95676,Lyft
9/1/2014 0:32,40.81403,-73.92344,Lyft
9/1/2014 0:32,40.72885,-73.9591,Lyft
9/1/2014 0:33,40.79356,-73.95147,Lyft
9/1/2014 0:33,40.70845,-73.93919,Lyft
9/1/2014 0:33,40.75697,-73.99737,Lyft
9/1/2014 0:33,40.69861,-73.92108,Lyft
9/1/2014 0:34,40.7381,-73.99208,Lyft
9/1/2014 0:34,40.71831,-73.98699,Lyft
9/1/2014 0:34,40.68804,-73.78347,Lyft
9/1/2014 0:34,40.78863,-73.96931,Lyft
9/1/2014 0:34,40.76372,-73.98694,Lyft
9/1/2014 0:35,40.75257,-74.00034,Lyft
9/1/2014 0:36,40.66878,-73.95865,Lyft
9/1/2014 0:37,40.79348,-73.94126,Lyft
9/1/2014 0:37,40.72162,-73.98852,Lyft
9/1/2014 0:38,40.73395,-73.98669,Lyft
9/1/2014 0:38,40.76208,-73.99706,Lyft
9/1/2014 0:39,40.7086,-73.93848,Lyft
9/1/2014 0:40,40.77205,-73.91572,Lyft
9/1/2014 0:40,40.72296,-73.94546,Lyft
9/1/2014 0:41,40.76255,-73.99643,Lyft
9/1/2014 0:41,40.70901,-74.00519,Lyft
9/1/2014 0:41,40.75159,-73.9938,Lyft
9/1/2014 0:41,40.69132,-73.95961,Lyft
9/1/2014 0:41,40.70862,-73.93746,Lyft
9/1/2014 0:42,40.68142,-73.9468,Lyft
9/1/2014 0:43,40.5985,-73.99495,Lyft
9/1/2014 0:44,40.78673,-73.97769,Lyft
9/1/2014 0:45,40.77488,-73.98054,Lyft
9/1/2014 0:45,40.72617,-73.98295,Lyft
9/1/2014 0:45,40.76653,-73.98625,Lyft
9/1/2014 0:45,40.71699,-73.99855,Lyft
9/1/2014 0:46,40.77813,-73.9565,Lyft
9/1/2014 0:46,40.81112,-73.95059,Lyft
9/1/2014 0:47,40.75425,-73.97391,Lyft
9/1/2014 0:47,40.72936,-73.98997,Lyft
9/1/2014 0:48,40.75994,-73.92702,Lyft
9/1/2014 0:48,40.756,-73.9712,Lyft
9/1/2014 0:49,40.75204,-73.99861,Lyft
9/1/2014 0:50,40.76858,-73.88717,Lyft
9/1/2014 0:50,40.73148,-73.98569,Lyft
9/1/2014 0:50,40.74088,-73.98393,Lyft
9/1/2014 0:51,40.68691,-73.93585,Lyft
9/1/2014 0:51,40.812,-73.94375,Lyft
9/1/2014 0:51,40.70036,-73.92916,Lyft
9/1/2014 0:51,40.77919,-73.97749,Lyft
9/1/2014 0:52,40.74563,-73.9182,Lyft
9/1/2014 0:52,40.72154,-73.98717,Lyft
9/1/2014 0:52,40.73097,-74.00145,Lyft
9/1/2014 0:53,40.63966,-73.94162,Lyft
9/1/2014 0:54,40.7457,-73.99451,Lyft
9/1/2014 0:54,40.73797,-74.00816,Lyft
9/1/2014 0:55,40.74382,-73.99497,Lyft
9/1/2014 0:55,40.68432,-73.9781,Lyft
9/1/2014 0:55,40.67527,-73.9814,Lyft
9/1/2014 0:56,40.69567,-73.92771,Lyft
9/1/2014 0:56,40.70925,-74.00552,Lyft
9/1/2014 0:57,40.73435,-73.97873,Lyft
9/1/2014 0:58,40.77403,-73.87168,Lyft
9/1/2014 0:58,40.75102,-73.99036,Lyft
9/1/2014 0:58,40.74062,-73.97571,Lyft
9/1/2014 0:59,40.74635,-73.97767,Lyft
9/1/2014 0:59,40.83547,-73.92335,Lyft
9/1/2014 0:59,40.71308,-73.94757,Lyft
9/1/2014 1:00,40.72391,-73.98219,Lyft
9/1/2014 1:00,40.73182,-73.98535,Lyft
9/1/2014 1:00,40.7383,-74.00126,Lyft
9/1/2014 1:02,40.82925,-73.94344,Lyft
9/1/2014 1:03,40.75077,-74.00346,Lyft
9/1/2014 1:04,40.6743,-73.94951,Lyft
9/1/2014 1:04,40.70327,-73.99239,Lyft
9/1/2014 1:05,40.76134,-73.96041,Lyft
9/1/2014 1:05,40.77182,-73.98266,Lyft
9/1/2014 1:06,40.67428,-74.00222,Lyft
9/1/2014 1:07,40.73692,-73.99291,Lyft
9/1/2014 1:07,40.60442,-74.00705,Lyft
9/1/2014 1:07,40.71897,-73.99577,Lyft
9/1/2014 1:10,40.71744,-73.99539,Lyft
9/1/2014 1:11,40.73665,-73.87806,Lyft
9/1/2014 1:11,40.72356,-73.98711,Lyft
9/1/2014 1:12,40.71773,-73.9926,Lyft
9/1/2014 1:13,40.72644,-73.98817,Lyft
9/1/2014 1:14,40.7378,-73.99011,Lyft
9/1/2014 1:15,40.69619,-73.95553,Lyft
9/1/2014 1:16,40.75267,-73.9946,Lyft
9/1/2014 1:16,40.70647,-74.00464,Lyft
9/1/2014 1:16,40.76483,-73.98795,Lyft
9/1/2014 1:16,40.74683,-73.97993,Lyft
9/1/2014 1:17,40.72139,-73.9927,Lyft
9/1/2014 1:18,40.69581,-73.94062,Lyft
9/1/2014 1:18,40.73118,-73.99992,Lyft
9/1/2014 1:18,40.68783,-73.95562,Lyft
9/1/2014 1:18,40.75195,-73.97697,Lyft
9/1/2014 1:19,40.74324,-73.99987,Lyft
9/1/2014 1:19,40.69864,-73.74906,Lyft
9/1/2014 1:20,40.76358,-73.91958,Lyft
9/1/2014 1:21,40.76395,-73.77116,Lyft
9/1/2014 1:21,40.77489,-73.9821,Lyft
9/1/2014 1:22,40.73249,-73.98163,Lyft
9/1/2014 1:22,40.82036,-73.95508,Lyft
9/1/2014 1:24,40.75594,-73.88248,Lyft
9/1/2014 1:24,40.75612,-74.00052,Lyft
9/1/2014 1:25,40.7442,-73.97869,Lyft
9/1/2014 1:25,40.74558,-73.99906,Lyft
9/1/2014 1:25,40.73407,-73.99314,Lyft
9/1/2014 1:26,40.67853,-73.94894,Lyft
9/1/2014 1:27,40.70782,-74.0131,Lyft
9/1/2014 1:27,40.67709,-73.98626,Lyft
9/1/2014 1:28,40.79725,-73.93817,Lyft
9/1/2014 1:28,40.73312,-74.00661,Lyft
9/1/2014 1:28,40.75733,-73.99949,Lyft
9/1/2014 1:28,40.60104,-73.99241,Lyft
9/1/2014 1:29,40.73501,-73.87423,Lyft
9/1/2014 1:29,40.71744,-73.99642,Lyft
9/1/2014 1:30,40.78447,-73.95403,Lyft
9/1/2014 1:30,40.77008,-73.98463,Lyft
9/1/2014 1:31,40.76032,-73.98919,Lyft
9/1/2014 1:31,40.7331,-73.98129,Lyft
9/1/2014 1:34,40.66559,-73.95465,Lyft
9/1/2014 1:34,40.71943,-73.9976,Lyft
9/1/2014 1:34,40.78159,-73.94918,Lyft
9/1/2014 1:35,40.72178,-73.98083,Lyft
9/1/2014 1:35,40.70735,-73.93867,Lyft
9/1/2014 1:36,40.67202,-73.98086,Lyft
9/1/2014 1:36,40.77829,-73.94871,Lyft
9/1/2014 1:36,40.65519,-73.97864,Lyft
9/1/2014 1:37,40.72498,-73.99236,Lyft
9/1/2014 1:37,40.70939,-74.0152,Lyft
9/1/2014 1:38,40.63873,-74.0042,Lyft
9/1/2014 1:39,40.67807,-73.97809,Lyft
9/1/2014 1:39,40.78029,-73.94997,Lyft
9/1/2014 1:40,40.74612,-73.95685,Lyft
9/1/2014 1:41,40.76064,-73.98716,Lyft
9/1/2014 1:41,40.67166,-73.9576,Lyft
9/1/2014 1:43,40.73379,-73.991,Lyft
9/1/2014 1:44,40.72278,-73.98515,Lyft
9/1/2014 1:45,40.66029,-73.99619,Lyft
9/1/2014 1:45,40.66044,-73.99483,Lyft
9/1/2014 1:46,40.71469,-73.99882,Lyft
9/1/2014 1:48,40.70565,-73.9457,Lyft
9/1/2014 1:48,40.7641,-73.95604,Lyft
9/1/2014 1:48,40.73846,-73.98544,Lyft
9/1/2014 1:50,40.76077,-73.99092,Lyft
9/1/2014 1:50,40.77695,-73.97543,Lyft
9/1/2014 1:50,40.73976,-73.78989,Lyft
9/1/2014 1:50,40.79533,-73.97089,Lyft
9/1/2014 1:50,40.76284,-73.79845,Lyft
9/1/2014 1:51,40.77114,-73.96796,Lyft
9/1/2014 1:52,40.73695,-73.89423,Lyft
9/1/2014 1:52,40.73795,-74.00817,Lyft
9/1/2014 1:52,40.71918,-73.96294,Lyft
9/1/2014 1:53,40.71745,-73.99907,Lyft
9/1/2014 1:53,40.7105,-74.01618,Lyft
9/1/2014 1:54,40.74394,-73.97977,Lyft
9/1/2014 1:54,40.65852,-73.92781,Lyft
9/1/2014 1:54,40.68553,-73.9076,Lyft
9/1/2014 1:55,40.78454,-73.81907,Lyft
9/1/2014 1:55,40.67374,-73.9577,Lyft
9/1/2014 1:57,40.77985,-73.98245,Lyft
9/1/2014 1:57,40.77115,-73.94997,Lyft
9/1/2014 1:57,40.78952,-73.94623,Lyft
9/1/2014 1:57,40.73114,-73.97441,Lyft
9/1/2014 1:58,40.80655,-73.96493,Lyft
9/1/2014 1:59,40.69316,-73.91388,Lyft
9/1/2014 1:59,40.73533,-73.97965,Lyft
9/1/2014 10:06,40.72665,-73.97947,Lyft
9/1/2014 10:07,40.7279,-73.98603,Lyft
9/1/2014 10:08,40.74721,-73.98527,Lyft
9/1/2014 10:09,40.71796,-73.86247,Lyft
9/1/2014 10:24,40.64501,-73.78157,Lyft
9/1/2014 10:30,40.72387,-73.98208,Lyft
9/1/2014 10:33,40.71448,-73.96326,Lyft
9/1/2014 10:37,40.68378,-73.75,Lyft
9/1/2014 10:41,40.64653,-73.7771,Lyft
9/1/2014 10:44,40.72046,-73.98816,Lyft
9/1/2014 10:56,40.69815,-73.92537,Lyft
9/1/2014 11:16,40.8119,-73.93638,Lyft
9/1/2014 11:23,40.75803,-73.97216,Lyft
9/1/2014 11:33,40.74418,-73.98179,Lyft
9/1/2014 11:35,40.77365,-73.95983,Lyft
9/1/2014 11:35,40.60376,-73.98766,Lyft
9/1/2014 11:37,40.62579,-74.01332,Lyft
9/1/2014 11:39,40.73627,-73.92801,Lyft
9/1/2014 11:55,40.80718,-73.96435,Lyft
9/1/2014 11:55,40.75626,-73.97195,Lyft
9/1/2014 12:02,40.64574,-73.77242,Lyft
9/1/2014 12:04,40.76732,-73.9355,Lyft
9/1/2014 12:04,40.75685,-73.98886,Lyft
9/1/2014 12:07,40.77004,-73.87604,Lyft
9/1/2014 12:20,40.79072,-73.97405,Lyft
9/1/2014 12:22,40.76962,-73.89739,Lyft
9/1/2014 12:23,40.69334,-73.91006,Lyft
9/1/2014 12:25,40.68686,-74.00097,Lyft
9/1/2014 12:37,40.76227,-73.98613,Lyft
9/1/2014 12:39,40.75026,-73.99668,Lyft
9/1/2014 12:39,40.73329,-74.00278,Lyft
9/1/2014 12:42,40.62787,-73.99956,Lyft
9/1/2014 12:44,40.75869,-73.97755,Lyft
9/1/2014 12:46,40.73757,-73.99716,Lyft
9/1/2014 12:47,40.73126,-73.98175,Lyft
9/1/2014 12:48,40.77406,-73.87232,Lyft
9/1/2014 12:49,40.73607,-73.98422,Lyft
9/1/2014 12:53,40.72577,-73.98669,Lyft
9/1/2014 12:53,40.75904,-73.98105,Lyft
9/1/2014 12:55,40.66983,-73.9791,Lyft
9/1/2014 12:58,40.67236,-73.97212,Lyft
9/1/2014 13:00,40.75012,-73.97037,Lyft
9/1/2014 13:02,40.75864,-73.98133,Lyft
9/1/2014 13:02,40.6361,-73.95897,Lyft
9/1/2014 13:03,40.77394,-73.87153,Lyft
9/1/2014 13:07,40.70406,-73.93778,Lyft
9/1/2014 13:10,40.77154,-73.8733,Lyft
9/1/2014 13:12,40.69363,-73.96439,Lyft
9/1/2014 13:13,40.73082,-73.98928,Lyft
9/1/2014 13:16,40.76038,-73.9875,Lyft
9/1/2014 13:19,40.68904,-73.94559,Lyft
9/1/2014 13:19,40.75509,-73.96906,Lyft
9/1/2014 13:20,40.72888,-73.98082,Lyft
9/1/2014 13:24,40.71817,-73.9865,Lyft
9/1/2014 13:25,40.74804,-73.97197,Lyft
9/1/2014 13:27,40.78854,-73.97073,Lyft
9/1/2014 13:31,40.73235,-73.98787,Lyft
9/1/2014 13:35,40.68853,-73.9829,Lyft
9/1/2014 13:35,40.72935,-73.98711,Lyft
9/1/2014 13:36,40.67544,-73.93814,Lyft
9/1/2014 13:36,40.62531,-73.96142,Lyft
9/1/2014 13:39,40.69986,-73.91162,Lyft
9/1/2014 13:42,40.70817,-73.95225,Lyft
9/1/2014 13:43,40.72598,-73.93978,Lyft
9/1/2014 13:44,40.73798,-73.97335,Lyft
9/1/2014 13:45,40.80545,-73.94793,Lyft
9/1/2014 13:45,40.73732,-73.91802,Lyft
9/1/2014 13:48,40.72518,-73.94855,Lyft
9/1/2014 13:56,40.75579,-73.97305,Lyft
9/1/2014 13:57,40.82377,-73.95025,Lyft
9/1/2014 14:00,40.82968,-73.90909,Lyft
9/1/2014 14:01,40.73423,-73.99907,Lyft
9/1/2014 14:02,40.75006,-73.99494,Lyft
9/1/2014 14:05,40.87874,-73.87928,Lyft
9/1/2014 14:06,40.71431,-73.82156,Lyft
9/1/2014 14:06,40.6855,-73.94381,Lyft
9/1/2014 14:10,40.74856,-73.98037,Lyft
9/1/2014 14:10,40.58373,-73.95805,Lyft
9/1/2014 14:11,40.75171,-73.97667,Lyft
9/1/2014 14:12,40.67975,-73.99708,Lyft
9/1/2014 14:15,40.82951,-73.94844,Lyft
9/1/2014 14:17,40.73337,-73.99002,Lyft
9/1/2014 14:18,40.76008,-73.91808,Lyft
9/1/2014 14:20,40.82332,-73.94716,Lyft
9/1/2014 14:21,40.72394,-73.95019,Lyft
9/1/2014 14:25,40.67591,-73.96515,Lyft
9/1/2014 14:26,40.75173,-73.97909,Lyft
9/1/2014 14:27,40.86534,-73.92733,Lyft
9/1/2014 14:28,40.6779,-73.96239,Lyft
9/1/2014 14:35,40.71223,-73.96275,Lyft
9/1/2014 14:35,40.65874,-73.80215,Lyft
9/1/2014 14:36,40.76153,-73.97947,Lyft
9/1/2014 14:39,40.72906,-73.95752,Lyft
9/1/2014 14:41,40.7587,-73.83267,Lyft
9/1/2014 14:42,40.71114,-73.94969,Lyft
9/1/2014 14:43,40.78486,-73.94882,Lyft
9/1/2014 14:45,40.72667,-73.9831,Lyft
9/1/2014 14:46,40.73905,-73.87601,Lyft
9/1/2014 14:46,40.81651,-73.94303,Lyft
9/1/2014 14:48,40.72954,-73.86812,Lyft
9/1/2014 14:48,40.77406,-73.87252,Lyft
9/1/2014 14:48,40.69168,-73.72875,Lyft
9/1/2014 14:49,40.64604,-73.77682,Lyft
9/1/2014 14:50,40.77489,-73.95096,Lyft
9/1/2014 14:50,40.74514,-73.98476,Lyft
9/1/2014 14:53,40.74507,-73.99497,Lyft
9/1/2014 14:56,40.6968,-73.98308,Lyft
9/1/2014 14:56,40.65949,-73.93755,Lyft
9/1/2014 14:57,40.75575,-73.99479,Lyft
9/1/2014 15:01,40.73301,-73.97507,Lyft
9/1/2014 15:02,40.60867,-74.0051,Lyft
9/1/2014 15:03,40.81563,-73.93649,Lyft
9/1/2014 15:03,40.71185,-74.0103,Lyft
9/1/2014 15:07,40.75004,-73.99136,Lyft
9/1/2014 15:08,40.68307,-73.95009,Lyft
9/1/2014 15:09,40.77113,-73.8665,Lyft
9/1/2014 15:10,40.75132,-73.93512,Lyft
9/1/2014 15:11,40.70715,-74.00525,Lyft
9/1/2014 15:12,40.69416,-73.97009,Lyft
9/1/2014 15:12,40.70838,-74.00493,Lyft
9/1/2014 15:13,40.73118,-73.99168,Lyft
9/1/2014 15:15,40.74677,-73.97743,Lyft
9/1/2014 15:20,40.64555,-73.95812,Lyft
9/1/2014 15:20,40.73181,-73.98843,Lyft
9/1/2014 15:21,40.70772,-73.93986,Lyft
9/1/2014 15:23,40.6746,-73.96678,Lyft
9/1/2014 15:26,40.75506,-74.00252,Lyft
9/1/2014 15:27,40.77381,-73.95161,Lyft
9/1/2014 15:28,40.67571,-73.95941,Lyft
9/1/2014 15:31,40.72876,-74.00029,Lyft
9/1/2014 15:35,40.71397,-73.99279,Lyft
9/1/2014 15:35,40.73237,-73.98715,Lyft
9/1/2014 15:35,40.70746,-74.00996,Lyft
9/1/2014 15:35,40.73505,-74.00484,Lyft
9/1/2014 15:37,40.76214,-73.99544,Lyft
9/1/2014 15:38,40.75251,-73.97454,Lyft
9/1/2014 15:41,40.77057,-73.86536,Lyft
9/1/2014 15:41,40.86727,-73.89168,Lyft
9/1/2014 15:43,40.72095,-73.99586,Lyft
9/1/2014 15:43,40.74909,-73.99381,Lyft
9/1/2014 15:44,40.64161,-74.0166,Lyft
9/1/2014 15:44,40.80258,-73.9392,Lyft
9/1/2014 15:46,40.70795,-74.00797,Lyft
9/1/2014 15:47,40.72445,-73.98743,Lyft
9/1/2014 15:48,40.72618,-74.00153,Lyft
9/1/2014 15:55,40.74727,-73.99708,Lyft
9/1/2014 15:57,40.71183,-73.95429,Lyft
9/1/2014 15:59,40.76313,-73.98032,Lyft
9/1/2014 16:03,40.73514,-73.986,Lyft
9/1/2014 16:05,40.71117,-73.95241,Lyft
9/1/2014 16:05,40.75118,-73.99114,Lyft
9/1/2014 16:07,40.71804,-74.00303,Lyft
9/1/2014 16:09,40.70945,-73.94014,Lyft
9/1/2014 16:10,40.73623,-73.98916,Lyft
9/1/2014 16:11,40.74312,-73.98923,Lyft
9/1/2014 16:13,40.75991,-73.83476,Lyft
9/1/2014 16:13,40.74682,-74.00476,Lyft
9/1/2014 16:13,40.69996,-73.92435,Lyft
9/1/2014 16:14,40.75428,-73.99443,Lyft
9/1/2014 16:16,40.78823,-73.94407,Lyft
9/1/2014 16:19,40.75764,-73.99051,Lyft
9/1/2014 16:19,40.75592,-73.91925,Lyft
9/1/2014 16:20,40.6422,-74.01135,Lyft
9/1/2014 16:22,40.76048,-73.83279,Lyft
9/1/2014 16:23,40.75833,-73.98057,Lyft
9/1/2014 16:23,40.75794,-73.98363,Lyft
9/1/2014 16:24,40.75411,-73.994,Lyft
9/1/2014 16:24,40.7561,-73.97144,Lyft
9/1/2014 16:24,40.76418,-73.96174,Lyft
9/1/2014 16:25,40.84399,-73.94099,Lyft
9/1/2014 16:26,40.71094,-74.00906,Lyft
9/1/2014 16:27,40.83399,-73.8994,Lyft
9/1/2014 16:28,40.69358,-73.9975,Lyft
9/1/2014 16:29,40.74365,-73.97534,Lyft
9/1/2014 16:29,40.64592,-73.8798,Lyft
9/1/2014 16:34,40.85111,-73.93901,Lyft
9/1/2014 16:35,40.70505,-74.01223,Lyft
9/1/2014 16:35,40.8141,-73.95266,Lyft
9/1/2014 16:38,40.68629,-73.95449,Lyft
9/1/2014 16:40,40.77383,-73.8734,Lyft
9/1/2014 16:40,40.75373,-73.97614,Lyft
9/1/2014 16:43,40.73457,-73.9802,Lyft
9/1/2014 16:43,40.71309,-73.94752,Lyft
9/1/2014 16:43,40.77462,-73.95404,Lyft
9/1/2014 16:43,40.63877,-73.9687,Lyft
9/1/2014 16:44,40.73003,-74.01037,Lyft
9/1/2014 16:44,40.78127,-73.98004,Lyft
9/1/2014 16:46,40.75008,-73.99427,Lyft
9/1/2014 16:46,40.77975,-73.84787,Lyft
9/1/2014 16:52,40.76364,-73.99512,Lyft
9/1/2014 16:53,40.72094,-73.98315,Lyft
9/1/2014 16:53,40.7136,-73.99899,Lyft
9/1/2014 16:56,40.62248,-73.95573,Lyft
9/1/2014 16:56,40.75482,-73.97761,Lyft
9/1/2014 16:56,40.73769,-73.91789,Lyft
9/1/2014 16:57,40.74413,-73.99565,Lyft
9/1/2014 16:58,40.7177,-73.7964,Lyft
9/1/2014 17:04,40.60804,-73.93195,Lyft
9/1/2014 17:05,40.70572,-73.91544,Lyft
9/1/2014 17:06,40.70295,-73.79958,Lyft
9/1/2014 17:06,40.74709,-73.88477,Lyft
9/1/2014 17:08,40.74634,-73.97475,Lyft
9/1/2014 17:08,40.72336,-74.00617,Lyft
9/1/2014 17:08,40.79371,-73.96689,Lyft
9/1/2014 17:09,40.77895,-73.94794,Lyft
9/1/2014 17:11,40.78124,-73.9522,Lyft
9/1/2014 17:13,40.5938,-74.00083,Lyft
9/1/2014 17:16,40.79903,-73.95917,Lyft
9/1/2014 17:17,40.76984,-73.91743,Lyft
9/1/2014 17:17,40.77194,-73.95298,Lyft
9/1/2014 17:18,40.71974,-74.00431,Lyft
9/1/2014 17:18,40.66493,-73.959,Lyft
9/1/2014 17:21,40.81639,-73.94619,Lyft
9/1/2014 17:21,40.70003,-73.92456,Lyft
9/1/2014 17:22,40.61884,-73.99421,Lyft
9/1/2014 17:25,40.76991,-73.98058,Lyft
9/1/2014 17:25,40.70559,-74.01797,Lyft
9/1/2014 17:26,40.75501,-73.96533,Lyft
9/1/2014 17:27,40.67653,-73.98488,Lyft
9/1/2014 17:28,40.67017,-73.8685,Lyft
9/1/2014 17:28,40.83452,-73.94097,Lyft
9/1/2014 17:30,40.79769,-73.97316,Lyft
9/1/2014 17:30,40.71954,-73.99225,Lyft
9/1/2014 17:32,40.64856,-73.96962,Lyft
9/1/2014 17:36,40.75688,-73.99374,Lyft
9/1/2014 17:36,40.6313,-73.99655,Lyft
9/1/2014 17:37,40.57152,-74.09538,Lyft
9/1/2014 17:39,40.73538,-73.86966,Lyft
9/1/2014 17:42,40.77765,-73.95691,Lyft
9/1/2014 17:44,40.65649,-73.882,Lyft
9/1/2014 17:47,40.71566,-73.94082,Lyft
9/1/2014 17:47,40.73136,-73.99688,Lyft
9/1/2014 17:49,40.72641,-73.75279,Lyft
9/1/2014 17:50,40.61192,-73.97944,Lyft
9/1/2014 17:53,40.72247,-74.00391,Lyft
9/1/2014 17:53,40.74273,-73.99316,Lyft
9/1/2014 17:54,40.84166,-73.9179,Lyft
9/1/2014 17:56,40.65734,-73.84117,Lyft
9/1/2014 17:56,40.71077,-73.87628,Lyft
9/1/2014 17:56,40.75471,-73.97609,Lyft
9/1/2014 17:57,40.85746,-73.84371,Lyft
9/1/2014 17:57,40.763,-73.98586,Lyft
9/1/2014 17:58,40.7648,-73.97624,Lyft
9/1/2014 17:58,40.69264,-73.9708,Lyft
9/1/2014 17:59,40.61329,-73.98039,Lyft
9/1/2014 18:00,40.77832,-73.98214,Lyft
9/1/2014 18:02,40.71544,-74.01569,Lyft
9/1/2014 18:02,40.62574,-74.02994,Lyft
9/1/2014 18:03,40.67413,-73.97149,Lyft
9/1/2014 18:05,40.74296,-74.0024,Lyft
9/1/2014 18:05,40.68562,-73.93559,Lyft
9/1/2014 18:05,40.67603,-74.00493,Lyft
9/1/2014 18:06,40.77004,-73.86464,Lyft
9/1/2014 18:07,40.73459,-74.00844,Lyft
9/1/2014 18:09,40.79479,-73.96646,Lyft
9/1/2014 18:09,40.77336,-73.95055,Lyft
9/1/2014 18:12,40.77519,-73.98953,Lyft
9/1/2014 18:14,40.75136,-74.00318,Lyft
9/1/2014 18:14,40.70194,-73.91945,Lyft
9/1/2014 18:14,40.74798,-73.95512,Lyft
9/1/2014 18:15,40.69593,-73.98292,Lyft
9/1/2014 18:19,40.64336,-73.78922,Lyft
9/1/2014 18:21,40.72307,-73.98596,Lyft
9/1/2014 18:22,40.77543,-73.95039,Lyft
9/1/2014 18:22,40.67686,-73.99731,Lyft
9/1/2014 18:22,40.79927,-73.96101,Lyft
9/1/2014 18:23,40.74484,-73.99198,Lyft
9/1/2014 18:25,40.66036,-73.98874,Lyft
9/1/2014 18:25,40.73246,-73.97629,Lyft
9/1/2014 18:26,40.79084,-73.9656,Lyft
9/1/2014 18:27,40.67539,-73.9697,Lyft
9/1/2014 18:28,40.78832,-73.93806,Lyft
9/1/2014 18:29,40.72401,-73.98049,Lyft
9/1/2014 18:29,40.7301,-73.9919,Lyft
9/1/2014 18:30,40.7739,-73.88586,Lyft
9/1/2014 18:30,40.70585,-73.82289,Lyft
9/1/2014 18:31,40.70006,-73.95428,Lyft
9/1/2014 18:32,40.77534,-73.95651,Lyft
9/1/2014 18:33,40.65233,-73.9553,Lyft
9/1/2014 18:35,40.72411,-73.94142,Lyft
9/1/2014 18:35,40.7792,-73.98089,Lyft
9/1/2014 18:36,40.74658,-73.97754,Lyft
9/1/2014 18:36,40.77396,-73.87334,Lyft
9/1/2014 18:36,40.87366,-73.9082,Lyft
9/1/2014 18:38,40.74951,-73.98921,Lyft
9/1/2014 18:39,40.7218,-73.99981,Lyft
9/1/2014 18:40,40.67345,-73.97308,Lyft
9/1/2014 18:41,40.77064,-73.94824,Lyft
9/1/2014 18:46,40.75311,-73.90846,Lyft
9/1/2014 18:48,40.72021,-73.98445,Lyft
9/1/2014 18:49,40.77384,-73.87167,Lyft
9/1/2014 18:50,40.68977,-73.99213,Lyft
9/1/2014 18:51,40.68802,-73.9836,Lyft
9/1/2014 18:53,40.75905,-73.83463,Lyft
